InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,source_file,is_cancellation,line_total
504572,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-04-14 14:49:00,0.85,18057.0,United Kingdom,online_retail_II,False,10.2
520713,82599,FANNY'S REST STOPMETAL SIGN,12,2010-08-29 13:49:00,2.1,15722.0,United Kingdom,online_retail_II,False,25.200000000000003
536841,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-12-02 18:27:00,1.25,16150.0,United Kingdom,online_retail_I,False,15.0
576874,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-11-16 16:30:00,2.55,15432.0,United Kingdom,online_retail_I,False,30.599999999999998
553542,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-05-17 15:34:00,4.13,,United Kingdom,online_retail_I,False,4.13
537823,22974,CHILDRENS DOLLY GIRL MUG,1,2010-12-08 14:25:00,3.36,,United Kingdom,online_retail_I,False,3.36
495009,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2010-01-20 12:33:00,1.25,15812.0,United Kingdom,online_retail_II,False,1.25
498504,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,250,2010-02-19 11:29:00,1.45,12931.0,United Kingdom,online_retail_II,False,362.5
578914,23313,VINTAGE CHRISTMAS BUNTING,2,2011-11-27 11:54:00,4.95,13782.0,United Kingdom,online_retail_I,False,9.9
562387,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-08-04 15:51:00,0.55,13402.0,United Kingdom,online_retail_I,False,13.200000000000001
508383,21535,RED RETROSPOT SMALL MILK JUG,1,2010-05-14 14:18:00,2.55,15311.0,United Kingdom,online_retail_II,False,2.55
534059,21900,"KEY FOB , SHED",2,2010-11-21 10:49:00,0.65,17796.0,United Kingdom,online_retail_II,False,1.3
559051,23226,FILIGREE HEART DAISY WHITE,1,2011-07-05 16:47:00,2.46,,United Kingdom,online_retail_I,False,2.46
539451,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1,2010-12-17 16:59:00,2.51,,United Kingdom,online_retail_I,False,2.51
494495,21578,WOODLAND DESIGN  COTTON TOTE BAG,9,2010-01-14 17:43:00,2.51,,United Kingdom,online_retail_II,False,22.589999999999996
571257,20654,FIRST CLASS LUGGAGE TAG ,1,2011-10-14 17:17:00,2.46,,United Kingdom,online_retail_I,False,2.46
578065,21167,WHITE SAGE INCENSE,10,2011-11-22 15:41:00,0.42,,United Kingdom,online_retail_I,False,4.2
564758,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-08-30 10:39:00,1.63,,United Kingdom,online_retail_I,False,3.26
506982,21955,DOOR MAT UNION JACK GUNS AND ROSES,2,2010-05-05 13:17:00,7.49,17230.0,United Kingdom,online_retail_II,False,14.98
553120,22501,PICNIC BASKET WICKER LARGE,2,2011-05-13 12:12:00,9.95,17139.0,United Kingdom,online_retail_I,False,19.9
560363,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-07-18 12:05:00,12.75,12589.0,France,online_retail_I,False,12.75
492804,17164D,ASS COL SMALL SAND FROG P'WEIGHT,36,2009-12-20 12:10:00,0.42,15456.0,United Kingdom,online_retail_II,False,15.12
547386,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-03-22 15:52:00,5.79,,United Kingdom,online_retail_I,False,5.79
569545,21523,DOORMAT FANCY FONT HOME SWEET HOME,3,2011-10-04 16:37:00,15.79,,United Kingdom,online_retail_I,False,47.37
572326,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,120,2011-10-24 09:55:00,2.55,14607.0,United Kingdom,online_retail_I,False,306.0
563195,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-08-12 16:36:00,10.79,,United Kingdom,online_retail_I,False,10.79
580295,21012,ANTIQUE ALL GLASS CANDLESTICK,1,2011-12-02 13:49:00,2.1,17841.0,United Kingdom,online_retail_I,False,2.1
564534,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-08-25 15:09:00,0.42,12748.0,United Kingdom,online_retail_I,False,0.42
519196,21977,PACK OF 60 PINK PAISLEY CAKE CASES,30,2010-08-13 18:25:00,2.13,,United Kingdom,online_retail_II,False,63.9
492950,21429,RED GINGHAM ROSE JEWELLERY BOX,16,2009-12-21 14:52:00,1.65,12471.0,Germany,online_retail_II,False,26.4
536028,21824,PAINTED METAL STAR WITH HOLLY BELLS,5,2010-11-29 16:32:00,1.45,15555.0,United Kingdom,online_retail_II,False,7.25
541684,22295,HEART FILIGREE DOVE LARGE,13,2011-01-20 15:22:00,1.65,15498.0,United Kingdom,online_retail_I,False,21.45
520230,48138,DOORMAT UNION FLAG,2,2010-08-25 10:25:00,7.49,14401.0,United Kingdom,online_retail_II,False,14.98
501140,21931,JUMBO STORAGE BAG SUKI,4,2010-03-14 12:18:00,1.95,16911.0,United Kingdom,online_retail_II,False,7.8
572461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-24 12:56:00,2.95,17344.0,United Kingdom,online_retail_I,False,2.95
494016,90188,DROP EARRINGS W FLOWER & LEAF,1,2010-01-11 09:35:00,2.59,,United Kingdom,online_retail_II,False,2.59
516964,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,144,2010-07-26 09:12:00,0.79,16210.0,United Kingdom,online_retail_II,False,113.76
499839,22657,,5,2010-03-02 16:17:00,0.0,,United Kingdom,online_retail_II,False,0.0
572520,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,2011-10-24 15:05:00,0.79,13165.0,United Kingdom,online_retail_I,False,7.9
540907,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-12 11:52:00,2.95,13488.0,United Kingdom,online_retail_I,False,17.700000000000003
551997,84754,S/15 SILVER GLASS BAUBLES IN BAG,1,2011-05-05 15:47:00,2.46,,United Kingdom,online_retail_I,False,2.46
494875,21518,BANK ACCOUNT  GREETING  CARD ,72,2010-01-19 12:31:00,0.36,17511.0,United Kingdom,online_retail_II,False,25.919999999999998
496333,21905,MORE BUTTER METAL SIGN ,1,2010-01-31 14:25:00,2.1,15338.0,United Kingdom,online_retail_II,False,2.1
576339,21820,GLITTER HEART GARLAND WITH BELLS ,1,2011-11-14 15:27:00,7.46,14096.0,United Kingdom,online_retail_I,False,7.46
530953,21156,RETROSPOT CHILDRENS APRON,4,2010-11-04 18:42:00,1.95,18168.0,United Kingdom,online_retail_II,False,7.8
532613,22865,HAND WARMER OWL DESIGN,6,2010-11-12 15:20:00,5.06,,United Kingdom,online_retail_II,False,30.36
526924,21094,SET/6 RED SPOTTY PAPER PLATES,4,2010-10-13 16:58:00,0.85,17180.0,United Kingdom,online_retail_II,False,3.4
555545,20719,WOODLAND CHARLOTTE BAG,10,2011-06-05 13:08:00,0.85,17735.0,United Kingdom,online_retail_I,False,8.5
545221,22960,JAM MAKING SET WITH JARS,6,2011-03-01 08:35:00,4.25,14740.0,United Kingdom,online_retail_I,False,25.5
563638,21175,GIN + TONIC DIET METAL SIGN,2,2011-08-18 10:36:00,2.55,15311.0,United Kingdom,online_retail_I,False,5.1
556426,23238,SET OF 4 KNICK KNACK TINS LONDON ,4,2011-06-10 13:18:00,4.15,16729.0,United Kingdom,online_retail_I,False,16.6
509422,21415,CLAM SHELL SMALL ,2,2010-05-23 13:03:00,2.1,14249.0,United Kingdom,online_retail_II,False,4.2
511990,22132,RED LOVE HEART SHAPE CUP,2,2010-06-11 15:03:00,0.85,13601.0,United Kingdom,online_retail_II,False,1.7
532595,22603,CHRISTMAS RETROSPOT TREE WOOD,2,2010-11-12 14:51:00,0.85,14690.0,United Kingdom,online_retail_II,False,1.7
553505,47566,PARTY BUNTING,4,2011-05-17 13:27:00,4.95,12949.0,United Kingdom,online_retail_I,False,19.8
541530,21314,SMALL GLASS HEART TRINKET POT,8,2011-01-19 10:56:00,2.1,14769.0,United Kingdom,online_retail_I,False,16.8
498435,85203,HANGING WOOD AND FELT BUTTERFLY ,4,2010-02-18 18:29:00,0.42,14686.0,United Kingdom,online_retail_II,False,1.68
530427,20981,12 PENCILS TALL TUBE WOODLAND,1,2010-11-03 10:28:00,0.85,17894.0,United Kingdom,online_retail_II,False,0.85
537252,22197,SMALL POPCORN HOLDER,31,2010-12-06 10:46:00,0.85,,United Kingdom,online_retail_I,False,26.349999999999998
579572,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-11-30 11:49:00,2.08,15394.0,United Kingdom,online_retail_I,False,20.8
521767,22483,RED GINGHAM TEDDY BEAR ,2,2010-09-08 11:56:00,2.95,15752.0,United Kingdom,online_retail_II,False,5.9
493925,47556B,TEA TIME TEA TOWELS ,6,2010-01-08 11:25:00,2.95,15827.0,United Kingdom,online_retail_II,False,17.700000000000003
528329,22469,HEART OF WICKER SMALL,2,2010-10-21 13:23:00,1.65,13891.0,United Kingdom,online_retail_II,False,3.3
560115,22255,FELT TOADSTOOL  SMALL,2,2011-07-15 10:05:00,0.85,17841.0,United Kingdom,online_retail_I,False,1.7
570187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-10-07 15:09:00,5.79,,United Kingdom,online_retail_I,False,11.58
568066,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-09-23 13:48:00,0.55,14529.0,United Kingdom,online_retail_I,False,0.55
546972,84997d,CHILDRENS CUTLERY POLKADOT PINK,5,2011-03-18 12:04:00,8.29,,United Kingdom,online_retail_I,False,41.449999999999996
569903,21263,GREEN GOOSE FEATHER TREE 60CM,12,2011-10-06 16:25:00,1.95,13892.0,United Kingdom,online_retail_I,False,23.4
566227,20685,DOORMAT RED RETROSPOT,10,2011-09-11 10:42:00,7.08,14258.0,United Kingdom,online_retail_I,False,70.8
490014,21544,SKULLS  WATER TRANSFER TATTOOS ,10,2009-12-03 12:28:00,0.85,15466.0,United Kingdom,online_retail_II,False,8.5
567866,22417,PACK OF 60 SPACEBOY CAKE CASES,4,2011-09-22 14:13:00,0.55,16669.0,United Kingdom,online_retail_I,False,2.2
502728,22350,CAT BOWL ,6,2010-03-26 11:37:00,2.55,18188.0,United Kingdom,online_retail_II,False,15.299999999999999
555277,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,3,2011-06-01 17:30:00,1.63,,United Kingdom,online_retail_I,False,4.89
537050,22620,4 TRADITIONAL SPINNING TOPS,5,2010-12-05 11:10:00,1.25,14800.0,United Kingdom,online_retail_I,False,6.25
572882,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-10-26 13:36:00,2.1,18226.0,United Kingdom,online_retail_I,False,12.600000000000001
580515,22994,TRAVEL CARD WALLET RETROSPOT,24,2011-12-04 14:09:00,0.42,17750.0,United Kingdom,online_retail_I,False,10.08
545897,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2011-03-07 17:22:00,4.13,,United Kingdom,online_retail_I,False,4.13
531690,22952,60 CAKE CASES VINTAGE CHRISTMAS,22,2010-11-09 11:49:00,2.13,,United Kingdom,online_retail_II,False,46.86
519783,21704,BAG 250g SWIRLY MARBLES,3,2010-08-20 11:45:00,0.85,16562.0,United Kingdom,online_retail_II,False,2.55
530434,22766,PHOTO FRAME CORNICE,48,2010-11-03 10:47:00,2.55,17511.0,United Kingdom,online_retail_II,False,122.39999999999999
573421,22197,POPCORN HOLDER,100,2011-10-31 09:50:00,0.72,14292.0,United Kingdom,online_retail_I,False,72.0
511783,21524,DOOR MAT SPOTTY HOME SWEET HOME,1,2010-06-10 13:17:00,7.49,16713.0,United Kingdom,online_retail_II,False,7.49
C562375,22945,CHRISTMAS METAL TAGS ASSORTED ,-144,2011-08-04 14:46:00,0.72,14911.0,EIRE,online_retail_I,True,-103.67999999999999
527827,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-10-19 11:24:00,4.95,17676.0,United Kingdom,online_retail_II,False,14.850000000000001
544907,22087,PAPER BUNTING WHITE LACE,6,2011-02-24 14:15:00,2.95,12945.0,United Kingdom,online_retail_I,False,17.700000000000003
506964,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-05-05 12:31:00,1.25,17920.0,United Kingdom,online_retail_II,False,15.0
560239,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-07-17 11:50:00,0.55,13507.0,United Kingdom,online_retail_I,False,13.200000000000001
570187,23393,HOME SWEET HOME CUSHION COVER ,1,2011-10-07 15:09:00,10.79,,United Kingdom,online_retail_I,False,10.79
552284,21936,RED RETROSPOT PICNIC BAG,20,2011-05-08 12:48:00,2.95,18149.0,United Kingdom,online_retail_I,False,59.0
577358,21385,IVORY HANGING DECORATION  HEART,1,2011-11-18 15:59:00,1.63,,United Kingdom,online_retail_I,False,1.63
490685,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2009-12-07 13:48:00,3.95,13206.0,United Kingdom,online_retail_II,False,15.8
507421,21467,CHERRY CROCHET FOOD COVER,1,2010-05-09 15:07:00,3.75,12748.0,United Kingdom,online_retail_II,False,3.75
500715,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-03-09 14:32:00,0.85,16854.0,United Kingdom,online_retail_II,False,10.2
553890,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-05-19 16:32:00,2.46,,United Kingdom,online_retail_I,False,4.92
566245,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-09-11 11:59:00,1.69,13426.0,United Kingdom,online_retail_I,False,20.28
489912,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,6,2009-12-03 10:26:00,1.25,13931.0,United Kingdom,online_retail_II,False,7.5
550796,22963,JAM JAR WITH GREEN LID,2,2011-04-20 14:38:00,0.85,17211.0,United Kingdom,online_retail_I,False,1.7
502915,21871,SAVE THE PLANET MUG,3,2010-03-29 13:36:00,1.25,17920.0,United Kingdom,online_retail_II,False,3.75
561513,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-07-27 15:12:00,4.13,,United Kingdom,online_retail_I,False,4.13
504318,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,2010-04-12 14:48:00,1.25,15466.0,United Kingdom,online_retail_II,False,1.25
569409,21137,BLACK RECORD COVER FRAME,24,2011-10-04 09:38:00,3.39,14110.0,United Kingdom,online_retail_I,False,81.36
544089,22630,DOLLY GIRL LUNCH BOX,2,2011-02-15 17:51:00,1.95,,United Kingdom,online_retail_I,False,3.9
512827,22386,JUMBO BAG PINK WITH WHITE SPOTS,20,2010-06-18 11:34:00,1.95,15981.0,United Kingdom,online_retail_II,False,39.0
529818,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2010-10-31 11:22:00,0.85,14087.0,United Kingdom,online_retail_II,False,1.7
545695,22557,PLASTERS IN TIN VINTAGE PAISLEY ,4,2011-03-06 14:15:00,1.65,17050.0,United Kingdom,online_retail_I,False,6.6
565419,21136,PAINTED METAL PEARS ASSORTED,8,2011-09-04 12:07:00,1.69,13808.0,United Kingdom,online_retail_I,False,13.52
491970,21232,STRAWBERRY CERAMIC TRINKET BOX,14,2009-12-14 18:03:00,2.57,,United Kingdom,online_retail_II,False,35.98
532823,22570,FELTCRAFT CUSHION RABBIT,8,2010-11-15 09:02:00,3.75,16126.0,United Kingdom,online_retail_II,False,30.0
566219,22986,WRAP GINGHAM ROSE ,25,2011-09-09 15:51:00,0.42,17426.0,United Kingdom,online_retail_I,False,10.5
574824,23342,MINT DINER WALL CLOCK,2,2011-11-07 10:43:00,8.5,13097.0,United Kingdom,online_retail_I,False,17.0
558118,85014a,BLACK/BLUE POLKADOT UMBRELLA,1,2011-06-27 09:11:00,12.46,,United Kingdom,online_retail_I,False,12.46
543461,82580,BATHROOM METAL SIGN,2,2011-02-08 13:35:00,1.25,,United Kingdom,online_retail_I,False,2.5
535341,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-11-25 16:31:00,2.95,13995.0,United Kingdom,online_retail_II,False,35.400000000000006
541115,22379,RECYCLING BAG RETROSPOT ,5,2011-01-13 15:34:00,2.1,12578.0,Italy,online_retail_I,False,10.5
497692,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-02-11 15:32:00,0.21,15807.0,United Kingdom,online_retail_II,False,10.08
513574,15036,ASSORTED COLOURS SILK FAN,3,2010-06-25 15:13:00,1.28,,United Kingdom,online_retail_II,False,3.84
556813,23207,LUNCH BAG ALPHABET DESIGN,1,2011-06-14 17:28:00,4.13,,United Kingdom,online_retail_I,False,4.13
522542,48189,DOORMAT FRIENDSHIP ,1,2010-09-15 11:53:00,7.95,16406.0,United Kingdom,online_retail_II,False,7.95
554648,22630,DOLLY GIRL LUNCH BOX,12,2011-05-25 12:44:00,1.95,12562.0,France,online_retail_I,False,23.4
499960,22293,"SPRING DEC , HANGING CHICK  GREEN",24,2010-03-03 12:54:00,1.45,13294.0,United Kingdom,online_retail_II,False,34.8
525715,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-10-06 14:31:00,3.75,16307.0,United Kingdom,online_retail_II,False,15.0
517069,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2010-07-26 13:50:00,1.65,15015.0,United Kingdom,online_retail_II,False,3.3
572073,23355,HOT WATER BOTTLE KEEP CALM,2,2011-10-20 13:46:00,4.95,13263.0,United Kingdom,online_retail_I,False,9.9
501161,84360,TABLE LAMP WHITE SHADE WOOD BASE,1,2010-03-15 09:28:00,13.57,,United Kingdom,online_retail_II,False,13.57
553766,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-05-19 10:44:00,8.29,,United Kingdom,online_retail_I,False,8.29
534289,22592,CARDHOLDER HOLLY WREATH METAL,1,2010-11-22 11:25:00,7.62,,United Kingdom,online_retail_II,False,7.62
536945,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2010-12-03 12:24:00,1.25,14083.0,United Kingdom,online_retail_I,False,1.25
495304,84869,CANDY BUTTON PHOTO ALBUM,12,2010-01-22 13:52:00,1.95,14156.0,EIRE,online_retail_II,False,23.4
533597,21328,BALLOONS  WRITING SET ,6,2010-11-18 12:21:00,1.65,15353.0,United Kingdom,online_retail_II,False,9.899999999999999
577768,22197,POPCORN HOLDER,23,2011-11-21 15:18:00,1.63,,United Kingdom,online_retail_I,False,37.489999999999995
569343,85152,HAND OVER THE CHOCOLATE   SIGN ,144,2011-10-03 14:34:00,1.49,18102.0,United Kingdom,online_retail_I,False,214.56
546009,22168,ORGANISER WOOD ANTIQUE WHITE ,6,2011-03-08 15:45:00,8.5,16426.0,United Kingdom,online_retail_I,False,51.0
521974,20953,PORCELAIN CHERUB BELL LARGE,3,2010-09-09 19:56:00,1.65,15861.0,United Kingdom,online_retail_II,False,4.949999999999999
537126,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-12-05 12:13:00,9.95,18118.0,United Kingdom,online_retail_I,False,9.95
565841,22597,MUSICAL ZINC HEART DECORATION ,3,2011-09-07 12:04:00,1.63,,United Kingdom,online_retail_I,False,4.89
576851,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2011-11-16 15:41:00,4.25,15967.0,United Kingdom,online_retail_I,False,4.25
496900,22128,PARTY CONES CANDY ASSORTED,12,2010-02-04 14:19:00,1.25,17138.0,United Kingdom,online_retail_II,False,15.0
570593,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,2011-10-11 11:38:00,0.29,18180.0,United Kingdom,online_retail_I,False,13.919999999999998
510331,22637,PIGGY BANK RETROSPOT ,6,2010-05-28 13:57:00,2.55,13081.0,United Kingdom,online_retail_II,False,15.299999999999999
558993,21136,PAINTED METAL PEARS ASSORTED,16,2011-07-05 11:49:00,1.69,16729.0,United Kingdom,online_retail_I,False,27.04
567126,23203,JUMBO BAG VINTAGE DOILY ,2,2011-09-16 13:53:00,2.08,17238.0,United Kingdom,online_retail_I,False,4.16
537643,84884a,ANT WHITE WIRE HEART SPIRAL,1,2010-12-07 15:34:00,8.47,,United Kingdom,online_retail_I,False,8.47
577526,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-11-20 13:39:00,4.15,16513.0,United Kingdom,online_retail_I,False,33.2
543037,POST,POSTAGE,1,2011-02-02 16:01:00,40.0,12350.0,Norway,online_retail_I,False,40.0
535319,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2010-11-25 15:02:00,1.65,13458.0,United Kingdom,online_retail_II,False,19.799999999999997
559665,35645,VINTAGE BEAD PINK JEWEL BOX,2,2011-07-11 13:35:00,4.25,12556.0,Spain,online_retail_I,False,8.5
517454,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2010-07-29 11:22:00,3.36,,United Kingdom,online_retail_II,False,3.36
544824,20685,DOORMAT RED RETROSPOT,10,2011-02-24 09:32:00,6.75,17139.0,United Kingdom,online_retail_I,False,67.5
539046,21192,WHITE BELL HONEYCOMB PAPER ,5,2010-12-15 15:50:00,1.65,17980.0,United Kingdom,online_retail_I,False,8.25
515944,22365,DOORMAT RESPECTABLE HOUSE,300,2010-07-15 15:29:00,4.58,18102.0,United Kingdom,online_retail_II,False,1374.0
507150,21906,PHARMACIE FIRST AID TIN,2,2010-05-06 13:13:00,6.75,13175.0,United Kingdom,online_retail_II,False,13.5
517738,22568,FELTCRAFT CUSHION OWL,2,2010-08-01 14:35:00,3.75,16611.0,United Kingdom,online_retail_II,False,7.5
521161,POST,POSTAGE,1,2010-09-02 14:21:00,15.0,12788.0,Netherlands,online_retail_II,False,15.0
548166,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2011-03-29 13:45:00,4.13,,United Kingdom,online_retail_I,False,4.13
559817,20707,CRAZY DAISY HEART DECORATION,2,2011-07-12 16:20:00,0.83,,United Kingdom,online_retail_I,False,1.66
C495502,47367B,PAIR PADDED HANGERS PINK CHECK,-1,2010-01-25 12:35:00,3.75,12644.0,Germany,online_retail_II,True,-3.75
571302,72741,GRAND CHOCOLATECANDLE,216,2011-10-17 09:07:00,1.25,12989.0,United Kingdom,online_retail_I,False,270.0
569568,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-05 09:57:00,2.08,12700.0,France,online_retail_I,False,20.8
503719,22415,WHITE TISSUE REAM,1,2010-04-06 15:16:00,7.95,15867.0,United Kingdom,online_retail_II,False,7.95
531734,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2010-11-09 12:27:00,4.95,15719.0,United Kingdom,online_retail_II,False,9.9
502892,22443,GROW YOUR OWN HERBS SET OF 3,3,2010-03-29 11:42:00,7.95,17419.0,United Kingdom,online_retail_II,False,23.85
492548,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,2009-12-17 14:14:00,0.85,,United Kingdom,online_retail_II,False,0.85
570465,23521,WALL ART CAT AND BIRD ,1,2011-10-10 16:02:00,5.79,,United Kingdom,online_retail_I,False,5.79
568382,21809,CHRISTMAS HANGING TREE WITH BELL,48,2011-09-27 09:33:00,0.39,13499.0,United Kingdom,online_retail_I,False,18.72
560926,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-07-22 09:20:00,4.13,,United Kingdom,online_retail_I,False,4.13
556495,21899,"KEY FOB , GARAGE DESIGN",1,2011-06-12 15:14:00,0.65,18069.0,United Kingdom,online_retail_I,False,0.65
564853,21680,WOODLAND  STICKERS,12,2011-08-31 08:55:00,0.85,12423.0,Belgium,online_retail_I,False,10.2
552234,22994,TRAVEL CARD WALLET RETROSPOT,1,2011-05-06 16:01:00,0.83,,United Kingdom,online_retail_I,False,0.83
547515,47566,PARTY BUNTING,8,2011-03-23 14:02:00,4.95,13267.0,United Kingdom,online_retail_I,False,39.6
491683,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2009-12-13 12:36:00,2.95,17539.0,United Kingdom,online_retail_II,False,2.95
514198,15036,ASSORTED COLOURS SILK FAN,9,2010-06-30 15:55:00,1.28,,United Kingdom,online_retail_II,False,11.52
581579,23350,ROLL WRAP VINTAGE SPOT ,25,2011-12-09 12:19:00,1.25,17581.0,United Kingdom,online_retail_I,False,31.25
541839,22620,4 TRADITIONAL SPINNING TOPS,2,2011-01-23 11:15:00,1.25,17769.0,United Kingdom,online_retail_I,False,2.5
555650,23096,PETIT TRAY CHIC,72,2011-06-06 13:48:00,1.45,14156.0,EIRE,online_retail_I,False,104.39999999999999
516131,22593,CHRISTMAS GINGHAM STAR,144,2010-07-16 15:26:00,0.72,12709.0,Germany,online_retail_II,False,103.67999999999999
561079,20718,RED RETROSPOT SHOPPER BAG,3,2011-07-24 16:12:00,1.25,13956.0,United Kingdom,online_retail_I,False,3.75
546212,21756,BATH BUILDING BLOCK WORD,18,2011-03-10 11:33:00,5.45,14156.0,EIRE,online_retail_I,False,98.10000000000001
537764,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2010-12-08 12:06:00,2.1,16893.0,United Kingdom,online_retail_I,False,2.1
580729,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,2011-12-05 17:24:00,8.29,,United Kingdom,online_retail_I,False,16.58
530426,48111,DOORMAT 3 SMILEY CATS,2,2010-11-03 10:20:00,7.95,14911.0,EIRE,online_retail_II,False,15.9
507600,20657,TROPICAL LUGGAGE TAG,6,2010-05-10 13:28:00,1.25,12917.0,United Kingdom,online_retail_II,False,7.5
496301,21245,GREEN  SPOTTY PLATE ,8,2010-01-31 11:01:00,1.69,16718.0,United Kingdom,online_retail_II,False,13.52
